bundesland;schulart;schulfach;lehrplan;jahrgangsstufe;schulstufe;niveaustufe;bildungsgangniveau;niveau;stufen_quelle;rollen;klasse;eltern;knoten;knoten_uri;lehrplan_uri
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);"Superposition von Wellen 
Pflichtbaustein";https://lp-rlp.org/resource/kompetenzbereich-6340-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);"Thermodynamische Maschinen 
Wahlpflichtbaustein";https://lp-rlp.org/resource/kompetenzbereich-6357-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);"Veränderliche elektromagnetische Felder II 
Wahlpflichtbaustein";https://lp-rlp.org/resource/kompetenzbereich-6406-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);"Veränderliche elektromagnetische Felder 
Pflichtbaustein";https://lp-rlp.org/resource/kompetenzbereich-6337-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);"Veränderliche elektromagnetische Felder I 
Pflichtbaustein";https://lp-rlp.org/resource/kompetenzbereich-6397-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);"Wechselstromkreise 
Wahlpflichtbaustein";https://lp-rlp.org/resource/kompetenzbereich-6348-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);"Wechselstromkreise 
Wahlpflichtbaustein";https://lp-rlp.org/resource/kompetenzbereich-6410-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);"Wechselwirkung von Quantenobjekten 
Wahlpflichtbaustein";https://lp-rlp.org/resource/kompetenzbereich-6414-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);"Wechselwirkung von geladenen Körpern mit statischen Feldern 
Pflichtbaustein";https://lp-rlp.org/resource/kompetenzbereich-6336-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);"Wechselwirkung von geladenen Körpern mit statischen Feldern 
Pflichtbaustein";https://lp-rlp.org/resource/kompetenzbereich-6396-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);"Superposition von Wellen 
Pflichtbaustein";Wellenlängenbestimmung mittels einer durch Reflexion erzeugten stehenden Welle;https://lp-rlp.org/resource/kompetenz-27596-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);"Harmonische Wellen und ihre Superposition 
Pflichtbaustein";Wellenlängenbestimmung mittels einer durch Reflexion erzeugten stehenden Welle;https://lp-rlp.org/resource/kompetenz-27843-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);"Harmonische Wellen 
Pflichtbaustein";Wellenphänomene: Brechung, Reflexion, Beugung;https://lp-rlp.org/resource/kompetenz-27594-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);"Harmonische Wellen und ihre Superposition 
Pflichtbaustein";Wellenphänomene: Brechung, Reflexion, Beugung;https://lp-rlp.org/resource/kompetenz-27841-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);"Wurfbewegungen 
Wahlpflichtbaustein";https://lp-rlp.org/resource/kompetenzbereich-6332-1;https://lp-rlp.org/resource/lehrplan-358-1
Rheinland-Pfalz;Gymnasium;Physik;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik, Grund- und Leistungsfach in der gymnasialen Oberstufe (Mainzer Studienstufe);"Wurfbewegungen 
Wahlpflichtbaustein";https://lp-rlp.org/resource/kompetenzbereich-6391-1;https://lp-rlp.org/resource/lehrplan-358-1
Sachsen;Oberschule;Physik;Oberschule Physik;Jahrgangsstufe 6 | Jahrgangsstufe 7 | Jahrgangsstufe 8 | Jahrgangsstufe 9 | Jahrgangsstufe 10;Sekundarbereich I;;;;lehrplan;kompetenz+inhalt;http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Lerninhalt | Element (SN) | Lernziel und Lerninhalt (SN);Inhalte;Anwenden der Kenntnisse über die Brechung des Lichtes auf einfache optische Geräte;https://lp-sachsen.org/resource/lernziel-lerninhalt-45473-1;https://lp-sachsen.org/resource/lehrplan-141-1
Sachsen;Oberschule;Physik;Oberschule Physik;Jahrgangsstufe 6 | Jahrgangsstufe 7 | Jahrgangsstufe 8 | Jahrgangsstufe 9 | Jahrgangsstufe 10;Sekundarbereich I;;;;lehrplan;kompetenz+inhalt;http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Lerninhalt | Element (SN) | Lernziel und Lerninhalt (SN);Grundlagen der Fernsehtechnik;Aufbau und Wirkungsweise der Elektronenstrahlröhre;https://lp-sachsen.org/resource/lernziel-lerninhalt-46519-1;https://lp-sachsen.org/resource/lehrplan-141-1
Sachsen;Oberschule;Physik;Oberschule Physik;Jahrgangsstufe 6 | Jahrgangsstufe 7 | Jahrgangsstufe 8 | Jahrgangsstufe 9 | Jahrgangsstufe 10;Sekundarbereich I;;;;lehrplan;kompetenz+inhalt;http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Lerninhalt | Element (SN) | Lernziel und Lerninhalt (SN);Beherrschen von Grundlagen der Informationsübertragung durch Licht;Aufbau, Wirkungsweise, Anwendung von Lichtleitern;https://lp-sachsen.org/resource/lernziel-lerninhalt-47828-1;https://lp-sachsen.org/resource/lehrplan-141-1
Sachsen;Oberschule;Physik;Oberschule Physik;Jahrgangsstufe 6 | Jahrgangsstufe 7 | Jahrgangsstufe 8 | Jahrgangsstufe 9 | Jahrgangsstufe 10;Sekundarbereich I;;;;lehrplan;kompetenz+inhalt;http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Lerninhalt | Element (SN) | Lernziel und Lerninhalt (SN);Kennen der Phänomene der Lichtausbreitung;Ausbreitungseigenschaften des Lichtes;https://lp-sachsen.org/resource/lernziel-lerninhalt-45464-1;https://lp-sachsen.org/resource/lehrplan-141-1
Sachsen;Oberschule;Physik;Oberschule Physik;Jahrgangsstufe 6 | Jahrgangsstufe 7 | Jahrgangsstufe 8 | Jahrgangsstufe 9 | Jahrgangsstufe 10;Sekundarbereich I;;;;lehrplan;kompetenz+inhalt;http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Lerninhalt | Element (SN) | Lernziel und Lerninhalt (SN);Inhalte;Beherrschen von Grundlagen der Informationsübertragung durch Licht;https://lp-sachsen.org/resource/lernziel-lerninhalt-47825-1;https://lp-sachsen.org/resource/lehrplan-141-1
Sachsen;Oberschule;Physik;Oberschule Physik;Jahrgangsstufe 6 | Jahrgangsstufe 7 | Jahrgangsstufe 8 | Jahrgangsstufe 9 | Jahrgangsstufe 10;Sekundarbereich I;;;;lehrplan;kompetenz+inhalt;http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Lerninhalt | Element (SN) | Lernziel und Lerninhalt (SN);Sammellinsen mit SE;Bildentstehung mithilfe der Hauptstrahlen;https://lp-sachsen.org/resource/lernziel-lerninhalt-45477-1;https://lp-sachsen.org/resource/lehrplan-141-1
Sachsen;Oberschule;Physik;Oberschule Physik;Jahrgangsstufe 6 | Jahrgangsstufe 7 | Jahrgangsstufe 8 | Jahrgangsstufe 9 | Jahrgangsstufe 10;Sekundarbereich I;;;;lehrplan;kompetenz+inhalt;http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Lerninhalt | Element (SN) | Lernziel und Lerninhalt (SN);Anwenden der Kenntnisse über die Brechung des Lichtes auf einfache optische Geräte;Brechungsgesetz beim Übergang des Lichtes von Luft in Glas und Wasser und umgekehrt mit SE;https://lp-sachsen.org/resource/lernziel-lerninhalt-45474-1;https://lp-sachsen.org/resource/lehrplan-141-1
Sachsen;Oberschule;Physik;Oberschule Physik;Jahrgangsstufe 6 | Jahrgangsstufe 7 | Jahrgangsstufe 8 | Jahrgangsstufe 9 | Jahrgangsstufe 10;Sekundarbereich I;;;;lehrplan;kompetenz+inhalt;http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Lerninhalt | Element (SN) | Lernziel und Lerninhalt (SN);Beherrschen von Grundlagen der Informationsübertragung durch Licht;Brechungsgesetz sinαsinβ=c1c2und Totalreflexion mit SE;https://lp-sachsen.org/resource/lernziel-lerninhalt-47832-1;https://lp-sachsen.org/resource/lehrplan-141-1
Sachsen;Oberschule;Physik;Oberschule Physik;Jahrgangsstufe 6 | Jahrgangsstufe 7 | Jahrgangsstufe 8 | Jahrgangsstufe 9 | Jahrgangsstufe 10;Sekundarbereich I;;;;lehrplan;kompetenz+inhalt;http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Lerninhalt | Element (SN) | Lernziel und Lerninhalt (SN);Inhalte;Einblick gewinnen in den Wellencharakter des Lichtes;https://lp-sachsen.org/resource/lernziel-lerninhalt-47845-1;https://lp-sachsen.org/resource/lehrplan-141-1
Sachsen;Oberschule;Physik;Oberschule Physik;Jahrgangsstufe 6 | Jahrgangsstufe 7 | Jahrgangsstufe 8 | Jahrgangsstufe 9 | Jahrgangsstufe 10;Sekundarbereich I;;;;lehrplan;kompetenz+inhalt;http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Lerninhalt | Element (SN) | Lernziel und Lerninhalt (SN);Inhalte;Einblick gewinnen in den Strahlungshaushalt der Erde;https://lp-sachsen.org/resource/lernziel-lerninhalt-188533-1;https://lp-sachsen.org/resource/lehrplan-141-1
Sachsen;Oberschule;Physik;Oberschule Physik;Jahrgangsstufe 6 | Jahrgangsstufe 7 | Jahrgangsstufe 8 | Jahrgangsstufe 9 | Jahrgangsstufe 10;Sekundarbereich I;;;;lehrplan;kompetenz+inhalt;http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Lerninhalt | Element (SN) | Lernziel und Lerninhalt (SN);Inhalte;Einblick gewinnen in die Bilderzeugung bei Film und Fernsehen;https://lp-sachsen.org/resource/lernziel-lerninhalt-46514-1;https://lp-sachsen.org/resource/lehrplan-141-1
Sachsen;Oberschule;Physik;Oberschule Physik;Jahrgangsstufe 6 | Jahrgangsstufe 7 | Jahrgangsstufe 8 | Jahrgangsstufe 9 | Jahrgangsstufe 10;Sekundarbereich I;;;;lehrplan;kompetenz+inhalt;http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Lerninhalt | Element (SN) | Lernziel und Lerninhalt (SN);Inhalte;Einblick gewinnen in Phänomene des Lichtes;https://lp-sachsen.org/resource/lernziel-lerninhalt-46530-1;https://lp-sachsen.org/resource/lehrplan-141-1
Sachsen;Oberschule;Physik;Oberschule Physik;Jahrgangsstufe 6 | Jahrgangsstufe 7 | Jahrgangsstufe 8 | Jahrgangsstufe 9 | Jahrgangsstufe 10;Sekundarbereich I;;;;lehrplan;kompetenz+inhalt;http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Lerninhalt | Element (SN) | Lernziel und Lerninhalt (SN);Einblick gewinnen in die Leitungsvorgänge in Röhren;Elektronenstrahlröhre;https://lp-sachsen.org/resource/lernziel-lerninhalt-47708-1;https://lp-sachsen.org/resource/lehrplan-141-1
